size,seed,algorithm,src,dst,step_budget,fuel_budget,reachable,steps,fuel,moves,time_ms
8,42,dfs,27,56,56,69,True,13,8,6,0.047667010221630335
8,42,bfs,27,56,56,69,True,11,7,5,0.24633301654830575
8,42,dijkstra,27,56,56,69,True,11,7,5,0.2459170063957572
8,42,gbfs,27,56,56,69,True,15,8,5,0.03420800203457475
8,42,astar,27,56,56,69,True,11,7,5,0.14174997340887785
8,43,dfs,0,46,18,24,True,18,11,8,0.2227919758297503
8,43,bfs,0,46,18,24,True,15,11,8,0.19075005548074841
8,43,dijkstra,0,46,18,24,True,15,11,8,0.1561670214869082
8,43,gbfs,0,46,18,24,True,17,12,8,0.04287500632926822
8,43,astar,0,46,18,24,True,15,11,8,0.12608303222805262
8,44,dfs,46,29,42,64,True,19,17,12,0.058375007938593626
8,44,bfs,46,29,42,64,True,4,2,2,0.02679100725799799
8,44,dijkstra,46,29,42,64,True,4,2,2,0.03450002986937761
8,44,gbfs,46,29,42,64,True,4,2,2,0.014833000022917986
8,44,astar,46,29,42,64,True,4,2,2,0.029125018045306206
8,45,dfs,12,25,33,35,True,12,7,5,1.1772500001825392
8,45,bfs,12,25,33,35,True,8,7,4,0.16129197319969535
8,45,dijkstra,12,25,33,35,True,8,7,4,0.1562500256113708
8,45,gbfs,12,25,33,35,True,8,7,4,0.02762500662356615
8,45,astar,12,25,33,35,True,8,7,4,0.09316700743511319
8,46,dfs,36,7,20,57,True,20,10,8,0.4018330364488065
8,46,bfs,36,7,20,57,True,10,5,5,0.20533299539238214
8,46,dijkstra,36,7,20,57,True,10,5,5,0.2186669735237956
8,46,gbfs,36,7,20,57,True,10,5,5,0.030583003535866737
8,46,astar,36,7,20,57,True,10,5,5,0.09812501957640052
8,47,dfs,38,50,38,70,True,24,14,11,0.06629101699218154
8,47,bfs,38,50,38,70,True,10,6,5,0.11662498582154512
8,47,dijkstra,38,50,38,70,True,10,6,5,0.11912500485777855
8,47,gbfs,38,50,38,70,True,13,7,6,0.02820900408551097
8,47,astar,38,50,38,70,True,10,6,5,0.08404202526435256
8,48,dfs,9,34,51,75,True,40,24,19,0.07700000423938036
8,48,bfs,9,34,51,75,True,8,4,3,0.07337500574067235
8,48,dijkstra,9,34,51,75,True,6,6,4,0.09208300616592169
8,48,gbfs,9,34,51,75,True,8,4,3,0.022292020730674267
8,48,astar,9,34,51,75,True,6,6,4,0.05966605385765433
8,49,dfs,60,18,20,52,True,16,13,8,0.03979098983108997
8,49,bfs,60,18,20,52,True,11,10,6,0.15637499745935202
8,49,dijkstra,60,18,20,52,True,11,10,6,0.14720804756507277
8,49,gbfs,60,18,20,52,True,11,10,6,0.03587495302781463
8,49,astar,60,18,20,52,True,11,10,6,0.079624995123595
8,50,dfs,43,58,47,107,True,11,7,5,0.02358300844207406
8,50,bfs,43,58,47,107,True,6,3,3,0.08999998681247234
8,50,dijkstra,43,58,47,107,True,6,3,3,0.08983397856354713
8,50,gbfs,43,58,47,107,True,6,3,3,0.01837499439716339
8,50,astar,43,58,47,107,True,6,3,3,0.036416982766240835
8,51,dfs,53,6,31,83,True,27,16,13,0.49229199066758156
8,51,bfs,53,6,31,83,True,14,8,6,0.16499997582286596
8,51,dijkstra,53,6,31,83,True,14,8,6,0.16799999866634607
8,51,gbfs,53,6,31,83,True,14,8,6,0.037999998312443495
8,51,astar,53,6,31,83,True,14,8,6,0.1299590221606195
8,52,dfs,48,26,33,53,True,33,19,14,0.18112501129508018
8,52,bfs,48,26,33,53,True,6,3,3,0.03549997927621007
8,52,dijkstra,48,26,33,53,True,6,3,3,0.03762502456083894
8,52,gbfs,48,26,33,53,True,6,3,3,0.018082966562360525
8,52,astar,48,26,33,53,True,6,3,3,0.03358302637934685
8,53,dfs,56,44,55,101,True,45,26,19,0.10458397446200252
8,53,bfs,56,44,55,101,True,9,6,5,0.06308400770649314
8,53,dijkstra,56,44,55,101,True,9,6,5,0.059583981055766344
8,53,gbfs,56,44,55,101,True,9,6,5,0.02345896791666746
8,53,astar,56,44,55,101,True,9,6,5,0.03933301195502281
8,54,dfs,24,4,24,52,True,24,15,12,0.18570799147710204
8,54,bfs,24,4,24,52,True,12,6,6,0.11162500595673919
8,54,dijkstra,24,4,24,52,True,12,6,6,0.11812499724328518
8,54,gbfs,24,4,24,52,True,12,7,6,0.029082992114126682
8,54,astar,24,4,24,52,True,12,6,6,0.08099997648969293
8,55,dfs,0,59,21,26,True,19,13,9,0.034750031773000956
8,55,bfs,0,59,21,26,True,16,9,7,0.2198339789174497
8,55,dijkstra,0,59,21,26,True,15,10,8,0.2507089520804584
8,55,gbfs,0,59,21,26,True,18,9,7,0.04020897904410958
8,55,astar,0,59,21,26,True,15,10,8,0.17437501810491085
8,56,dfs,11,50,51,80,True,23,14,10,1.2414579978212714
8,56,bfs,11,50,51,80,True,10,5,5,0.16504095401614904
8,56,dijkstra,11,50,51,80,True,10,5,5,0.16645900905132294
8,56,gbfs,11,50,51,80,True,12,7,5,0.03154197474941611
8,56,astar,11,50,51,80,True,10,5,5,0.09554100688546896
8,57,dfs,13,46,18,48,True,8,5,4,0.20750000840052962
8,57,bfs,13,46,18,48,True,8,5,4,0.07462501525878906
8,57,dijkstra,13,46,18,48,True,8,5,4,0.08158298442140222
8,57,gbfs,13,46,18,48,True,8,5,4,0.02395902993157506
8,57,astar,13,46,18,48,True,8,5,4,0.04875002196058631
8,58,dfs,16,48,53,104,True,9,5,4,0.017415964975953102
8,58,bfs,16,48,53,104,True,8,4,4,0.12916699051856995
8,58,dijkstra,16,48,53,104,True,8,4,4,0.13637501979246736
8,58,gbfs,16,48,53,104,True,8,4,4,0.026917026843875647
8,58,astar,16,48,53,104,True,8,4,4,0.07095799082890153
8,59,dfs,44,19,30,73,True,18,11,8,0.25579100474715233
8,59,bfs,44,19,30,73,True,6,3,3,0.06850005593150854
8,59,dijkstra,44,19,30,73,True,6,3,3,0.07216603262349963
8,59,gbfs,44,19,30,73,True,6,3,3,0.020041014067828655
8,59,astar,44,19,30,73,True,6,3,3,0.04704197635874152
8,60,dfs,7,8,35,77,True,19,11,8,0.03008398925885558
8,60,bfs,7,8,35,77,True,18,9,8,0.25358301354572177
8,60,dijkstra,7,8,35,77,True,17,11,9,0.28308300534263253
8,60,gbfs,7,8,35,77,True,18,9,8,0.046083005145192146
8,60,astar,7,8,35,77,True,17,11,9,0.19599997904151678
8,61,dfs,30,63,47,50,True,34,20,16,0.06645795656368136
8,61,bfs,30,63,47,50,True,8,4,4,0.11704204371199012
8,61,dijkstra,30,63,47,50,True,8,4,4,0.12283300748094916
8,61,gbfs,30,63,47,50,True,8,4,4,0.027582980692386627
8,61,astar,30,63,47,50,True,8,4,4,0.06912497337907553
8,62,dfs,31,34,52,75,True,12,7,5,0.09612500434741378
8,62,bfs,31,34,52,75,True,10,8,5,0.14295801520347595
8,62,dijkstra,31,34,52,75,True,10,8,5,0.14000001829117537
8,62,gbfs,31,34,52,75,True,10,8,5,0.031832954846322536
8,62,astar,31,34,52,75,True,10,8,5,0.10216602822765708
8,63,dfs,51,53,44,55,True,23,15,11,0.04675000673159957
8,63,bfs,51,53,44,55,True,4,2,2,0.0547909876331687
8,63,dijkstra,51,53,44,55,True,4,2,2,0.058375007938593626
8,63,gbfs,51,53,44,55,True,4,2,2,0.013249984476715326
8,63,astar,51,53,44,55,True,4,2,2,0.026541994884610176
8,64,dfs,46,17,46,80,True,14,8,7,0.3471249947324395
8,64,bfs,46,17,46,80,True,14,7,6,0.16604200936853886
8,64,dijkstra,46,17,46,80,True,14,7,6,0.1741249579936266
8,64,gbfs,46,17,46,80,True,17,9,6,0.037041958421468735
8,64,astar,46,17,46,80,True,14,7,6,0.16620801761746407
8,65,dfs,6,1,42,100,True,22,13,10,0.6459580035880208
8,65,bfs,6,1,42,100,True,15,9,7,0.17324998043477535
8,65,dijkstra,6,1,42,100,True,15,9,7,0.13966701226308942
8,65,gbfs,6,1,42,100,True,15,9,7,0.03833399387076497
8,65,astar,6,1,42,100,True,15,9,7,0.09599997429177165
8,66,dfs,61,42,20,55,True,17,10,7,0.032750016544014215
8,66,bfs,61,42,20,55,True,8,6,4,0.09058305295184255
8,66,dijkstra,61,42,20,55,True,8,6,4,0.09466701885685325
8,66,gbfs,61,42,20,55,True,8,6,4,0.024291977752000093
8,66,astar,61,42,20,55,True,8,6,4,0.0659999786876142
8,67,dfs,36,45,20,37,True,2,1,1,0.6189589621499181
8,67,bfs,36,45,20,37,True,2,1,1,0.01391698606312275
8,67,dijkstra,36,45,20,37,True,2,1,1,0.014749995898455381
8,67,gbfs,36,45,20,37,True,2,1,1,0.008417002391070127
8,67,astar,36,45,20,37,True,2,1,1,0.010124989785254002
8,68,dfs,45,26,63,94,True,48,26,21,0.08387502748519182
8,68,bfs,45,26,63,94,True,8,4,4,0.12658402556553483
8,68,dijkstra,45,26,63,94,True,8,4,4,0.13929198030382395
8,68,gbfs,45,26,63,94,True,8,4,4,0.026708003133535385
8,68,astar,45,26,63,94,True,8,4,4,0.07799995364621282
8,69,dfs,50,11,59,118,True,41,27,19,0.17320900224149227
8,69,bfs,50,11,59,118,True,10,5,5,0.14937494415789843
8,69,dijkstra,50,11,59,118,True,10,5,5,0.1533749746158719
8,69,gbfs,50,11,59,118,True,13,7,5,0.03108399687334895
8,69,astar,50,11,59,118,True,10,5,5,0.0939579913392663
8,70,dfs,32,19,23,66,True,23,12,10,0.09175000013783574
8,70,bfs,32,19,23,66,True,9,6,5,0.09883299935609102
8,70,dijkstra,32,19,23,66,True,9,6,5,0.08208403596654534
8,70,gbfs,32,19,23,66,True,9,6,5,0.025083019863814116
8,70,astar,32,19,23,66,True,9,6,5,0.05108298500999808
8,71,dfs,43,11,36,61,True,35,26,17,0.29129203176125884
8,71,bfs,43,11,36,61,True,8,5,4,0.15720800729468465
8,71,dijkstra,43,11,36,61,True,6,7,4,0.15124998753890395
8,71,gbfs,43,11,36,61,True,9,5,4,0.028541020583361387
8,71,astar,43,11,36,61,True,6,7,4,0.06570795085281134
8,72,dfs,2,24,20,54,True,12,6,5,0.020832987502217293
8,72,bfs,2,24,20,54,True,7,5,4,0.12045801850035787
8,72,dijkstra,2,24,20,54,True,7,5,4,0.0902090105228126
8,72,gbfs,2,24,20,54,True,9,6,4,0.026999972760677338
8,72,astar,2,24,20,54,True,7,5,4,0.05466700531542301
8,73,dfs,4,7,33,42,True,33,25,18,0.48533297376707196
8,73,bfs,4,7,33,42,True,6,3,3,0.04962499951943755
8,73,dijkstra,4,7,33,42,True,6,3,3,0.06033299723640084
8,73,gbfs,4,7,33,42,True,6,3,3,0.017290993127971888
8,73,astar,4,7,33,42,True,6,3,3,0.03616698086261749
8,74,dfs,59,19,55,70,True,31,27,17,0.19645900465548038
8,74,bfs,59,19,55,70,True,10,5,5,0.15466701006516814
8,74,dijkstra,59,19,55,70,True,9,6,5,0.14870800077915192
8,74,gbfs,59,19,55,70,True,10,7,5,0.03520800964906812
8,74,astar,59,19,55,70,True,9,6,5,0.11183402966707945
8,75,dfs,7,33,44,130,True,27,17,12,0.6911669624969363
8,75,bfs,7,33,44,130,True,17,11,8,0.22391596576198936
8,75,dijkstra,7,33,44,130,True,17,11,8,0.22183399414643645
8,75,gbfs,7,33,44,130,True,21,13,9,0.051540962886065245
8,75,astar,7,33,44,130,True,17,11,8,0.17212500097230077
8,76,dfs,49,9,39,69,True,39,25,20,0.23274996783584356
8,76,bfs,49,9,39,69,True,10,6,5,0.1492499723099172
8,76,dijkstra,49,9,39,69,True,9,7,5,0.15912501839920878
8,76,gbfs,49,9,39,69,True,10,6,5,0.0315000070258975
8,76,astar,49,9,39,69,True,9,7,5,0.11499994434416294
8,77,dfs,57,53,32,46,True,12,6,5,0.02212502295151353
8,77,bfs,57,53,32,46,True,12,6,5,0.11091597843915224
8,77,dijkstra,57,53,32,46,True,12,6,5,0.13641698751598597
8,77,gbfs,57,53,32,46,True,14,7,5,0.030750001315027475
8,77,astar,57,53,32,46,True,12,6,5,0.08458399679511786
8,78,dfs,22,24,28,75,True,14,8,7,0.03433396341279149
8,78,bfs,22,24,28,75,True,14,8,7,0.226540956646204
8,78,dijkstra,22,24,28,75,True,14,8,7,0.22737501421943307
8,78,gbfs,22,24,28,75,True,14,8,7,0.04183303099125624
8,78,astar,22,24,28,75,True,14,8,7,0.1427909592166543
8,79,dfs,45,9,25,40,True,24,16,12,0.10825000936165452
8,79,bfs,45,9,25,40,True,11,7,6,0.17070904141291976
8,79,dijkstra,45,9,25,40,True,11,7,6,0.17962499987334013
8,79,gbfs,45,9,25,40,True,11,7,6,0.03779103280976415
8,79,astar,45,9,25,40,True,11,7,6,0.12220896314829588
8,80,dfs,55,41,33,84,True,14,8,7,0.02783298259600997
8,80,bfs,55,41,33,84,True,14,8,7,0.17425004625692964
8,80,dijkstra,55,41,33,84,True,14,8,7,0.181332987267524
8,80,gbfs,55,41,33,84,True,14,8,7,0.03858399577438831
8,80,astar,55,41,33,84,True,14,8,7,0.10949996067211032
8,81,dfs,62,3,48,68,True,39,25,18,0.17379102064296603
8,81,bfs,62,3,48,68,True,18,10,8,0.16900000628083944
8,81,dijkstra,62,3,48,68,True,18,9,9,0.22041599731892347
8,81,gbfs,62,3,48,68,True,19,10,8,0.03925000783056021
8,81,astar,62,3,48,68,True,18,9,9,0.16987498383969069
8,82,dfs,51,47,25,35,True,23,14,12,0.060125021263957024
8,82,bfs,51,47,25,35,True,7,5,4,0.17058395314961672
8,82,dijkstra,51,47,25,35,True,7,5,4,0.1528330030851066
8,82,gbfs,51,47,25,35,True,7,5,4,0.026291992980986834
8,82,astar,51,47,25,35,True,7,5,4,0.06937497528269887
8,83,dfs,27,54,47,95,True,18,12,9,0.3881250158883631
8,83,bfs,27,54,47,95,True,9,6,5,0.21787500008940697
8,83,dijkstra,27,54,47,95,True,8,7,5,0.2050000475719571
8,83,gbfs,27,54,47,95,True,10,7,5,0.032165960874408484
8,83,astar,27,54,47,95,True,8,7,5,0.10191701585426927
8,84,dfs,36,2,62,102,True,61,37,27,0.10587502038106322
8,84,bfs,36,2,62,102,True,8,5,4,0.15358300879597664
8,84,dijkstra,36,2,62,102,True,8,5,4,0.1659159897826612
8,84,gbfs,36,2,62,102,True,8,5,4,0.02841599052771926
8,84,astar,36,2,62,102,True,8,5,4,0.07412501145154238
8,85,dfs,56,32,28,42,True,27,16,11,0.24137500440701842
8,85,bfs,56,32,28,42,True,6,3,3,0.025540997739881277
8,85,dijkstra,56,32,28,42,True,6,3,3,0.026915979105979204
8,85,gbfs,56,32,28,42,True,6,3,3,0.013416982255876064
8,85,astar,56,32,28,42,True,6,3,3,0.028250040486454964
8,86,dfs,1,7,17,36,True,17,12,9,0.5796659970656037
8,86,bfs,1,7,17,36,True,17,9,8,0.17312500858679414
8,86,dijkstra,1,7,17,36,True,17,9,8,0.19220798276364803
8,86,gbfs,1,7,17,36,True,17,9,8,0.04366703797131777
8,86,astar,1,7,17,36,True,17,9,8,0.1437919563613832
8,87,dfs,21,7,25,70,True,24,14,10,0.48587500350549817
8,87,bfs,21,7,25,70,True,6,3,3,0.0720410025678575
8,87,dijkstra,21,7,25,70,True,6,3,3,0.0760419643484056
8,87,gbfs,21,7,25,70,True,6,3,3,0.019666040316224098
8,87,astar,21,7,25,70,True,6,3,3,0.048833026085048914
8,88,dfs,60,63,41,108,True,26,17,12,0.05183299072086811
8,88,bfs,60,63,41,108,True,5,4,3,0.0802499707788229
8,88,dijkstra,60,63,41,108,True,5,4,3,0.06912503158673644
8,88,gbfs,60,63,41,108,True,5,4,3,0.015874975360929966
8,88,astar,60,63,41,108,True,5,4,3,0.021667045075446367
8,89,dfs,10,59,21,43,True,21,11,9,0.036582991015166044
8,89,bfs,10,59,21,43,True,12,6,6,0.21341699175536633
8,89,dijkstra,10,59,21,43,True,12,6,6,0.22145896218717098
8,89,gbfs,10,59,21,43,True,12,6,6,0.03749999450519681
8,89,astar,10,59,21,43,True,12,6,6,0.16316602705046535
8,90,dfs,41,3,29,48,True,29,17,14,0.3629580023698509
8,90,bfs,41,3,29,48,True,13,7,6,0.1603750279173255
8,90,dijkstra,41,3,29,48,True,13,7,6,0.16950001008808613
8,90,gbfs,41,3,29,48,True,16,10,6,0.037416990380734205
8,90,astar,41,3,29,48,True,13,7,6,0.13129098806530237
8,91,dfs,6,27,21,49,True,21,13,11,0.06870797369629145
8,91,bfs,6,27,21,49,True,10,5,5,0.09479199070483446
8,91,dijkstra,6,27,21,49,True,10,5,5,0.10020803892984986
8,91,gbfs,6,27,21,49,True,12,7,5,0.029291026294231415
8,91,astar,6,27,21,49,True,10,5,5,0.06908300565555692
8,92,dfs,10,29,42,114,True,39,24,18,0.07650000043213367
8,92,bfs,10,29,42,114,True,8,4,4,0.10279199341312051
8,92,dijkstra,10,29,42,114,True,8,4,4,0.10674999793991446
8,92,gbfs,10,29,42,114,True,8,4,4,0.02624996704980731
8,92,astar,10,29,42,114,True,8,4,4,0.08012499893084168
8,93,dfs,10,41,47,61,True,10,7,5,2.171874977648258
8,93,bfs,10,41,47,61,True,7,5,4,0.14941702829673886
8,93,dijkstra,10,41,47,61,True,7,5,4,0.13158301590010524
8,93,gbfs,10,41,47,61,True,7,5,4,0.030583003535866737
8,93,astar,10,41,47,61,True,7,5,4,0.07687497418373823
8,94,dfs,14,48,50,89,True,21,16,10,0.044082989916205406
8,94,bfs,14,48,50,89,True,17,10,8,0.20020798547193408
8,94,dijkstra,14,48,50,89,True,17,10,8,0.20212499657645822
8,94,gbfs,14,48,50,89,True,19,10,8,0.050749978981912136
8,94,astar,14,48,50,89,True,17,10,8,0.18804101273417473
8,95,dfs,44,10,64,96,True,49,33,25,0.1449169940315187
8,95,bfs,44,10,64,96,True,7,5,4,0.14750001719221473
8,95,dijkstra,44,10,64,96,True,7,5,4,0.17329200636595488
8,95,gbfs,44,10,64,96,True,7,5,4,0.028958020266145468
8,95,astar,44,10,64,96,True,7,5,4,0.07562502287328243
8,96,dfs,14,49,39,41,True,25,15,11,0.18233299488201737
8,96,bfs,14,49,39,41,True,14,7,7,0.39012497290968895
8,96,dijkstra,14,49,39,41,True,14,7,7,0.2805829863063991
8,96,gbfs,14,49,39,41,True,16,8,7,0.050499977078288794
8,96,astar,14,49,39,41,True,14,7,7,0.24266599211841822
8,97,dfs,45,47,28,80,True,16,11,8,0.3635829780250788
8,97,bfs,45,47,28,80,True,3,3,2,0.11754198931157589
8,97,dijkstra,45,47,28,80,True,3,3,2,0.14183297753334045
8,97,gbfs,45,47,28,80,True,3,3,2,0.06874999962747097
8,97,astar,45,47,28,80,True,3,3,2,0.026915979105979204
8,98,dfs,33,56,38,98,True,11,6,4,0.03024999750778079
8,98,bfs,33,56,38,98,True,8,5,3,0.17633300740271807
8,98,dijkstra,33,56,38,98,True,8,5,3,0.1960420049726963
8,98,gbfs,33,56,38,98,True,8,5,3,0.02220895839855075
8,98,astar,33,56,38,98,True,8,5,3,0.10262499563395977
8,99,dfs,35,40,41,70,True,10,6,4,0.028166978154331446
8,99,bfs,35,40,41,70,True,8,4,4,0.23187499027699232
8,99,dijkstra,35,40,41,70,True,8,4,4,0.29666698537766933
8,99,gbfs,35,40,41,70,True,8,4,4,0.03045797348022461
8,99,astar,35,40,41,70,True,8,4,4,0.07137499051168561
8,100,dfs,53,28,25,47,True,24,18,11,0.052957970183342695
8,100,bfs,53,28,25,47,True,5,4,3,0.06587500683963299
8,100,dijkstra,53,28,25,47,True,5,4,3,0.12337503721937537
8,100,gbfs,53,28,25,47,True,5,4,3,0.02258300082758069
8,100,astar,53,28,25,47,True,5,4,3,0.07908296538516879
8,101,dfs,5,56,53,117,True,29,17,12,0.05191605305299163
8,101,bfs,5,56,53,117,True,16,12,9,0.35379204200580716
8,101,dijkstra,5,56,53,117,True,16,12,9,0.32416603062301874
8,101,gbfs,5,56,53,117,True,16,12,9,0.05783303640782833
8,101,astar,5,56,53,117,True,16,12,9,0.24216697784140706
8,102,dfs,33,55,25,60,True,24,13,10,0.04704197635874152
8,102,bfs,33,55,25,60,True,15,10,7,0.19533303566277027
8,102,dijkstra,33,55,25,60,True,15,10,7,0.20599999697878957
8,102,gbfs,33,55,25,60,True,16,11,7,0.046083005145192146
8,102,astar,33,55,25,60,True,15,10,7,0.18037500558421016
8,103,dfs,43,53,61,155,True,17,10,9,0.047124980483204126
8,103,bfs,43,53,61,155,True,6,3,3,0.12037501437589526
8,103,dijkstra,43,53,61,155,True,6,3,3,0.11625001206994057
8,103,gbfs,43,53,61,155,True,7,5,3,0.023999949917197227
8,103,astar,43,53,61,155,True,6,3,3,0.05829200381413102
8,104,dfs,60,27,17,18,True,16,10,8,0.1408749958500266
8,104,bfs,60,27,17,18,True,7,5,4,0.09991700062528253
8,104,dijkstra,60,27,17,18,True,7,5,4,0.10437500895932317
8,104,gbfs,60,27,17,18,True,7,5,4,0.02604199107736349
8,104,astar,60,27,17,18,True,7,5,4,0.0670420122332871
8,105,dfs,39,16,53,53,True,48,31,24,0.11666701175272465
8,105,bfs,39,16,53,53,True,16,8,8,0.23254100233316422
8,105,dijkstra,39,16,53,53,True,16,8,8,0.25983405066654086
8,105,gbfs,39,16,53,53,True,18,9,8,0.05358300404623151
8,105,astar,39,16,53,53,True,16,8,8,0.21508400095626712
8,106,dfs,18,1,61,163,True,58,35,26,0.1342500327154994
8,106,bfs,18,1,61,163,True,6,3,3,0.11629203800112009
8,106,dijkstra,18,1,61,163,True,6,3,3,0.11541700223460793
8,106,gbfs,18,1,61,163,True,7,4,3,0.017624988686293364
8,106,astar,18,1,61,163,True,6,3,3,0.04241603892296553
8,107,dfs,13,42,31,79,True,31,19,14,0.10670901974663138
8,107,bfs,13,42,31,79,True,11,7,5,0.15829200856387615
8,107,dijkstra,13,42,31,79,True,11,7,5,0.14108401956036687
8,107,gbfs,13,42,31,79,True,12,7,5,0.04066602559760213
8,107,astar,13,42,31,79,True,11,7,5,0.11812499724328518
8,108,dfs,61,38,24,29,True,16,10,8,0.16075000166893005
8,108,bfs,61,38,24,29,True,7,4,3,0.05204201443120837
8,108,dijkstra,61,38,24,29,True,7,4,3,0.07091701263561845
8,108,gbfs,61,38,24,29,True,7,4,3,0.019249971956014633
8,108,astar,61,38,24,29,True,7,4,3,0.04225003067404032
8,109,dfs,34,42,33,62,True,2,1,1,1.8865829915739596
8,109,bfs,34,42,33,62,True,2,1,1,0.02804095856845379
8,109,dijkstra,34,42,33,62,True,2,1,1,0.028500042390078306
8,109,gbfs,34,42,33,62,True,2,1,1,0.010833959095180035
8,109,astar,34,42,33,62,True,2,1,1,0.013125012628734112
8,110,dfs,40,59,40,109,True,7,5,4,0.01995800994336605
8,110,bfs,40,59,40,109,True,7,5,4,0.0831250217743218
8,110,dijkstra,40,59,40,109,True,7,5,4,0.06404198938980699
8,110,gbfs,40,59,40,109,True,10,5,4,0.02445897553116083
8,110,astar,40,59,40,109,True,7,5,4,0.04295801045373082
8,111,dfs,7,60,29,80,True,29,21,14,0.24575000861659646
8,111,bfs,7,60,29,80,True,17,9,8,0.16320799477398396
8,111,dijkstra,7,60,29,80,True,17,9,8,0.22308301413431764
8,111,gbfs,7,60,29,80,True,17,10,8,0.04637503297999501
8,111,astar,7,60,29,80,True,17,9,8,0.13625004794448614
8,112,dfs,37,45,46,130,True,2,1,1,1.0665839654393494
8,112,bfs,37,45,46,130,True,2,1,1,0.02237502485513687
8,112,dijkstra,37,45,46,130,True,2,1,1,0.02258300082758069
8,112,gbfs,37,45,46,130,True,2,1,1,0.01129199517890811
8,112,astar,37,45,46,130,True,2,1,1,0.014166987966746092
8,113,dfs,15,23,17,18,True,2,1,1,0.7411669939756393
8,113,bfs,15,23,17,18,True,2,1,1,0.01370901009067893
8,113,dijkstra,15,23,17,18,True,2,1,1,0.013791024684906006
8,113,gbfs,15,23,17,18,True,2,1,1,0.010500021744519472
8,113,astar,15,23,17,18,True,2,1,1,0.012792006600648165
8,114,dfs,10,23,31,71,True,31,19,16,0.21766696590930223
8,114,bfs,10,23,31,71,True,14,9,6,0.1759579754434526
8,114,dijkstra,10,23,31,71,True,14,9,6,0.2340000355616212
8,114,gbfs,10,23,31,71,True,14,9,6,0.1510829897597432
8,114,astar,10,23,31,71,True,14,9,6,0.2276250161230564
8,115,dfs,43,15,34,70,True,34,20,14,0.17254200065508485
8,115,bfs,43,15,34,70,True,14,9,7,0.2495420048944652
8,115,dijkstra,43,15,34,70,True,14,9,7,0.21050003124400973
8,115,gbfs,43,15,34,70,True,20,12,7,0.040958053432404995
8,115,astar,43,15,34,70,True,14,9,7,0.18112495308741927
8,116,dfs,56,13,63,79,True,60,40,27,0.13991701416671276
8,116,bfs,56,13,63,79,True,17,11,8,0.2425829879939556
8,116,dijkstra,56,13,63,79,True,16,13,9,0.25741703575477004
8,116,gbfs,56,13,63,79,True,18,12,8,0.044249987695366144
8,116,astar,56,13,63,79,True,16,13,9,0.16941700596362352
8,117,dfs,59,56,31,84,True,7,4,3,0.014625024050474167
8,117,bfs,59,56,31,84,True,7,4,3,0.07704197196289897
